[DEBUG] 20-Apr-21 12:57:22:349] [DEBUG] [logging:158] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:88] - Located and parsed 1 persistence units; checking each
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:96] - Checking persistence-unit [name=my-persistence, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [my-persistence]
[DEBUG] 20-Apr-21 12:57:22:438] [DEBUG] [ProviderChecker:86] - Persistence-unit [my-persistence] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 20-Apr-21 12:57:22:443] [DEBUG] [LogHelper:102] - PersistenceUnitInfo [
	name: my-persistence
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/bruno/IdeaProjects/HibernateProject/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.user: bmilitzer
		packagesToScan: br.com.brunomilitzer.hibernate
		hibernate.dialect: org.hibernate.dialect.MySQL8Dialect
		hibernate.transaction.jta.platform: org.hibernate.dialect.MySQL8Dialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC
		hibernate.format_sql: false
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		hibernate.generate_statistics: true
		hibernate.show_sql: false
		javax.persistence.schema-generation.database.action: update
		javax.persistence.jdbc.password: s8mbt10a]
[DEBUG] 20-Apr-21 12:57:22:448] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 20-Apr-21 12:57:22:450] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 20-Apr-21 12:57:22:453] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 20-Apr-21 12:57:22:508] [INFO] [Version:44] - HHH000412: Hibernate ORM core version 5.4.14.Final
[DEBUG] 20-Apr-21 12:57:22:509] [DEBUG] [Environment:199] - HHH000206: hibernate.properties not found
[DEBUG] 20-Apr-21 12:57:22:607] [DEBUG] [ServiceBinding:68] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 20-Apr-21 12:57:22:620] [DEBUG] [RegionFactoryInitiator:118] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 20-Apr-21 12:57:22:621] [DEBUG] [RegionFactoryInitiator:49] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
	at org.junit.jupiter.api.extension.InvocationInterceptor.interceptTestClassConstructor(InvocationInterceptor.java:72) ~[junit-jupiter-api-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.ExecutableInvoker.lambda$invoke$0(ExecutableInvoker.java:105) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:104) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:77) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.invokeTestClassConstructor(ClassBasedTestDescriptor.java:333) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.instantiateTestClass(ClassBasedTestDescriptor.java:280) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.ClassTestDescriptor.instantiateTestClass(ClassTestDescriptor.java:77) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.instantiateAndPostProcessTestInstance(ClassBasedTestDescriptor.java:262) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$testInstancesProvider$2(ClassBasedTestDescriptor.java:256) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at java.util.Optional.orElseGet(Optional.java:362) ~[?:?]
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$testInstancesProvider$3(ClassBasedTestDescriptor.java:255) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.execution.TestInstancesProvider.getTestInstances(TestInstancesProvider.java:29) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$prepare$0(TestMethodTestDescriptor.java:108) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.prepare(TestMethodTestDescriptor.java:107) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.prepare(TestMethodTestDescriptor.java:71) ~[junit-jupiter-engine-5.6.2.jar:5.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$prepare$1(NodeTestTask.java:107) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.prepare(NodeTestTask.java:107) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:75) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at java.util.ArrayList.forEach(ArrayList.java:1510) ~[?:?]
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:38) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$5(NodeTestTask.java:139) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$7(NodeTestTask.java:125) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:135) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:123) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:122) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:80) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at java.util.ArrayList.forEach(ArrayList.java:1510) ~[?:?]
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:38) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$5(NodeTestTask.java:139) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$7(NodeTestTask.java:125) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:135) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:123) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:122) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:80) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:32) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:51) ~[junit-platform-engine-1.6.2.jar:1.6.2]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:248) ~[junit-platform-launcher-1.6.2.jar:1.6.2]
	at org.junit.platform.launcher.core.DefaultLauncher.lambda$execute$5(DefaultLauncher.java:211) ~[junit-platform-launcher-1.6.2.jar:1.6.2]
	at org.junit.platform.launcher.core.DefaultLauncher.withInterceptedStreams(DefaultLauncher.java:226) [junit-platform-launcher-1.6.2.jar:1.6.2]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:199) [junit-platform-launcher-1.6.2.jar:1.6.2]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:132) [junit-platform-launcher-1.6.2.jar:1.6.2]
	at com.intellij.junit5.JUnit5IdeaTestRunner.startRunnerWithArgs(JUnit5IdeaTestRunner.java:69) [junit5-rt.jar:?]
	at com.intellij.rt.junit.IdeaTestRunner$Repeater.startRunnerWithArgs(IdeaTestRunner.java:33) [junit-rt.jar:?]
	at com.intellij.rt.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:230) [junit-rt.jar:?]
	at com.intellij.rt.junit.JUnitStarter.main(JUnitStarter.java:58) [junit-rt.jar:?]
[DEBUG] 20-Apr-23 14:10:18:710] [DEBUG] [TypeSafeActivator:94] - Unable to acquire Bean Validation ValidatorFactory, skipping activation
[DEBUG] 20-Apr-23 14:10:18:710] [DEBUG] [JaccIntegrator:80] - Skipping JACC integration as it was not enabled
[DEBUG] 20-Apr-23 14:10:18:710] [DEBUG] [SessionFactoryImpl:296] - Instantiated session factory
[DEBUG] 20-Apr-23 14:10:18:711] [DEBUG] [TypeConfiguration$Scope:157] - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2bec068b] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@1785d194]
[DEBUG] 20-Apr-23 14:10:18:711] [DEBUG] [ClassLoaderAccessImpl:60] - Not known whether passed class name [br.com.brunomilitzer.hibernate.Address] is safe
[DEBUG] 20-Apr-23 14:10:18:711] [DEBUG] [ClassLoaderAccessImpl:62] - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : br.com.brunomilitzer.hibernate.Address
[DEBUG] 20-Apr-23 14:10:18:711] [DEBUG] [ClassLoaderAccessImpl:60] - Not known whether passed class name [br.com.brunomilitzer.hibernate.Address] is safe
[DEBUG] 20-Apr-23 14:10:18:711] [DEBUG] [ClassLoaderAccessImpl:62] - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : br.com.brunomilitzer.hibernate.Address
[DEBUG] 20-Apr-23 14:10:18:719] [DEBUG] [ClassLoaderAccessImpl:60] - Not known whether passed class name [br.com.brunomilitzer.hibernate.Person] is safe
[DEBUG] 20-Apr-23 14:10:18:719] [DEBUG] [ClassLoaderAccessImpl:62] - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-23 14:10:18:719] [DEBUG] [ClassLoaderAccessImpl:60] - Not known whether passed class name [br.com.brunomilitzer.hibernate.Person] is safe
[DEBUG] 20-Apr-23 14:10:18:719] [DEBUG] [ClassLoaderAccessImpl:62] - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-23 14:10:18:726] [DEBUG] [AbstractEntityPersister:3855] - Static SQL for entity: br.com.brunomilitzer.hibernate.Address
[DEBUG] 20-Apr-23 14:10:18:726] [DEBUG] [AbstractEntityPersister:3860] -  Version select: select id from address where id =?
[DEBUG] 20-Apr-23 14:10:18:726] [DEBUG] [AbstractEntityPersister:3863] -  Snapshot select: select address_.id, address_.city as city2_0_, address_.number as number3_0_, address_.street as street4_0_, address_.zip_code as zip_code5_0_ from address address_ where address_.id=?
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [AbstractEntityPersister:394] -  Insert 0: insert into address (city, number, street, zip_code, id) values (?, ?, ?, ?, ?)
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [AbstractEntityPersister:394] -  Update 0: update address set city=?, number=?, street=?, zip_code=? where id=?
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [AbstractEntityPersister:394] -  Delete 0: delete from address where id=?
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3e53c4ad]
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : city
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : number
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : street
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : zipCode
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150] - Building LoadPlan...
[DEBUG] 20-Apr-23 14:10:18:727] [DEBUG] [LoadQueryJoinAndFetchProcessor:102] - processing queryspace <gen:0>
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [LoadPlanTreePrinter:55] - LoadPlan(entity=br.com.brunomilitzer.hibernate.Address)
    - Returns
       - EntityReturnImpl(entity=br.com.brunomilitzer.hibernate.Address, querySpaceUid=<gen:0>, path=br.com.brunomilitzer.hibernate.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=br.com.brunomilitzer.hibernate.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [EntityLoader:137] - Static select for entity br.com.brunomilitzer.hibernate.Address [NONE]: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.number as number3_0_0_, address0_.street as street4_0_0_, address0_.zip_code as zip_code5_0_0_ from address address0_ where address0_.id=?
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@224d86d2]
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : city
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : number
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : street
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : zipCode
[DEBUG] 20-Apr-23 14:10:18:728] [DEBUG] [FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150] - Building LoadPlan...
[DEBUG] 20-Apr-23 14:10:18:729] [DEBUG] [LoadQueryJoinAndFetchProcessor:102] - processing queryspace <gen:0>
[DEBUG] 20-Apr-23 14:10:18:729] [DEBUG] [LoadPlanTreePrinter:55] - LoadPlan(entity=br.com.brunomilitzer.hibernate.Address)
    - Returns
       - EntityReturnImpl(entity=br.com.brunomilitzer.hibernate.Address, querySpaceUid=<gen:0>, path=br.com.brunomilitzer.hibernate.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=br.com.brunomilitzer.hibernate.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 20-Apr-23 14:10:18:729] [DEBUG] [EntityLoader:137] - Static select for entity br.com.brunomilitzer.hibernate.Address [READ]: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.number as number3_0_0_, address0_.street as street4_0_0_, address0_.zip_code as zip_code5_0_0_ from address address0_ where address0_.id=?
[DEBUG] 20-Apr-23 14:10:18:729] [DEBUG] [Loader:38] - Static select for action ACTION_MERGE on entity br.com.brunomilitzer.hibernate.Address: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.number as number3_0_0_, address0_.street as street4_0_0_, address0_.zip_code as zip_code5_0_0_ from address address0_ where address0_.id=?
[DEBUG] 20-Apr-23 14:10:18:729] [DEBUG] [Loader:38] - Static select for action ACTION_REFRESH on entity br.com.brunomilitzer.hibernate.Address: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.number as number3_0_0_, address0_.street as street4_0_0_, address0_.zip_code as zip_code5_0_0_ from address address0_ where address0_.id=?
[DEBUG] 20-Apr-23 14:10:18:729] [DEBUG] [AbstractEntityPersister:3855] - Static SQL for entity: br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [AbstractEntityPersister:3860] -  Version select: select id from person where id =?
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [AbstractEntityPersister:3863] -  Snapshot select: select person_.id, person_.address_id as address_5_1_, person_.date_of_birth as date_of_2_1_, person_.first_name as first_na3_1_, person_.last_name as last_nam4_1_ from person person_ where person_.id=?
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [AbstractEntityPersister:394] -  Insert 0: insert into person (address_id, date_of_birth, first_name, last_name, id) values (?, ?, ?, ?, ?)
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [AbstractEntityPersister:394] -  Update 0: update person set address_id=?, date_of_birth=?, first_name=?, last_name=? where id=?
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [AbstractEntityPersister:394] -  Delete 0: delete from person where id=?
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2aea717c]
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : address
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1291aab5]
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : dateOfBirth
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : firstName
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : lastName
[DEBUG] 20-Apr-23 14:10:18:730] [DEBUG] [FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150] - Building LoadPlan...
[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [LoadQueryJoinAndFetchProcessor:102] - processing queryspace <gen:0>
[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [LoadPlanTreePrinter:55] - LoadPlan(entity=br.com.brunomilitzer.hibernate.Person)
    - Returns
       - EntityReturnImpl(entity=br.com.brunomilitzer.hibernate.Person, querySpaceUid=<gen:0>, path=br.com.brunomilitzer.hibernate.Person)
          - EntityAttributeFetchImpl(entity=br.com.brunomilitzer.hibernate.Address, querySpaceUid=<gen:1>, path=br.com.brunomilitzer.hibernate.Person.address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=br.com.brunomilitzer.hibernate.Person)
          - SQL table alias mapping - person0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}

[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [EntityLoader:137] - Static select for entity br.com.brunomilitzer.hibernate.Person [NONE]: select person0_.id as id1_1_0_, person0_.address_id as address_5_1_0_, person0_.date_of_birth as date_of_2_1_0_, person0_.first_name as first_na3_1_0_, person0_.last_name as last_nam4_1_0_ from person person0_ where person0_.id=?
[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7d133fb7]
[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : address
[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7eb27768]
[DEBUG] 20-Apr-23 14:10:18:731] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : dateOfBirth
[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : firstName
[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : lastName
[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150] - Building LoadPlan...
[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [LoadQueryJoinAndFetchProcessor:102] - processing queryspace <gen:0>
[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [LoadPlanTreePrinter:55] - LoadPlan(entity=br.com.brunomilitzer.hibernate.Person)
    - Returns
       - EntityReturnImpl(entity=br.com.brunomilitzer.hibernate.Person, querySpaceUid=<gen:0>, path=br.com.brunomilitzer.hibernate.Person)
          - EntityAttributeFetchImpl(entity=br.com.brunomilitzer.hibernate.Address, querySpaceUid=<gen:1>, path=br.com.brunomilitzer.hibernate.Person.address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=br.com.brunomilitzer.hibernate.Person)
          - SQL table alias mapping - person0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}

[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [EntityLoader:137] - Static select for entity br.com.brunomilitzer.hibernate.Person [READ]: select person0_.id as id1_1_0_, person0_.address_id as address_5_1_0_, person0_.date_of_birth as date_of_2_1_0_, person0_.first_name as first_na3_1_0_, person0_.last_name as last_nam4_1_0_ from person person0_ where person0_.id=?
[DEBUG] 20-Apr-23 14:10:18:732] [DEBUG] [Loader:38] - Static select for action ACTION_MERGE on entity br.com.brunomilitzer.hibernate.Person: select person0_.id as id1_1_1_, person0_.address_id as address_5_1_1_, person0_.date_of_birth as date_of_2_1_1_, person0_.first_name as first_na3_1_1_, person0_.last_name as last_nam4_1_1_, address1_.id as id1_0_0_, address1_.city as city2_0_0_, address1_.number as number3_0_0_, address1_.street as street4_0_0_, address1_.zip_code as zip_code5_0_0_ from person person0_ inner join address address1_ on person0_.address_id=address1_.id where person0_.id=?
[DEBUG] 20-Apr-23 14:10:18:733] [DEBUG] [Loader:38] - Static select for action ACTION_REFRESH on entity br.com.brunomilitzer.hibernate.Person: select person0_.id as id1_1_1_, person0_.address_id as address_5_1_1_, person0_.date_of_birth as date_of_2_1_1_, person0_.first_name as first_na3_1_1_, person0_.last_name as last_nam4_1_1_, address1_.id as id1_0_0_, address1_.city as city2_0_0_, address1_.number as number3_0_0_, address1_.street as street4_0_0_, address1_.zip_code as zip_code5_0_0_ from person person0_ inner join address address1_ on person0_.address_id=address1_.id where person0_.id=?
[DEBUG] 20-Apr-23 14:10:18:734] [DEBUG] [SQL:128] - alter table person drop foreign key FKk7rgn6djxsv2j2bv1mvuxd4m9
[INFO ] 20-Apr-23 14:10:18:734] [INFO] [access:47] - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5fb54740] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[DEBUG] 20-Apr-23 14:10:18:779] [DEBUG] [SQL:128] - drop table if exists address
[DEBUG] 20-Apr-23 14:10:18:895] [DEBUG] [SQL:128] - drop table if exists hibernate_sequence
[DEBUG] 20-Apr-23 14:10:19:015] [DEBUG] [SQL:128] - drop table if exists person
[DEBUG] 20-Apr-23 14:10:19:146] [DEBUG] [SQL:128] - create table address (id bigint not null, city varchar(255) not null, number bigint not null, street varchar(255) not null, zip_code varchar(255) not null, primary key (id)) engine=InnoDB
[INFO ] 20-Apr-23 14:10:19:147] [INFO] [access:47] - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@1ee40b5c] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[DEBUG] 20-Apr-23 14:10:19:354] [DEBUG] [SQL:128] - create table hibernate_sequence (next_val bigint) engine=InnoDB
[DEBUG] 20-Apr-23 14:10:19:498] [DEBUG] [SQL:128] - insert into hibernate_sequence values ( 1 )
[DEBUG] 20-Apr-23 14:10:19:512] [DEBUG] [SQL:128] - insert into hibernate_sequence values ( 1 )
[DEBUG] 20-Apr-23 14:10:19:545] [DEBUG] [SQL:128] - create table person (id bigint not null, date_of_birth date, first_name varchar(255) not null, last_name varchar(255) not null, address_id bigint not null, primary key (id)) engine=InnoDB
[DEBUG] 20-Apr-23 14:10:19:745] [DEBUG] [SQL:128] - alter table person add constraint FKk7rgn6djxsv2j2bv1mvuxd4m9 foreign key (address_id) references address (id)
[INFO ] 20-Apr-23 14:10:20:263] [INFO] [Dialect:172] - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
